"code","energy_kcal_100g","sugars_100g","fat_100g","salt_100g","proteins_100g","nutriscore_grade","nutriscore_score","nova_group"
"7310350136353","358","62","0.1","0.02","3.7","e","19","4"
"4056489904755","250","9.7","22.1","1.6525","0.4","d","14",
"7310532101889","516","3.1","33","1.5","5.8","d","12","4"
"8850124025258","44.4444444444444","5.55555555555556","1.38888888888889","0.152777777777778","1.11111111111111","unknown",,"4"
"3498425591253","436","29","24","0.4","5.3","d","15","4"
"4099200011479","149","1.12","8.8","1.12","14.4","b","2","3"
"3017760771894","432","5.4","5","0.5","5","c","5","4"
"4056489254157","365","1.2","6.9","0.01","14.2","a","-10",
"7801420220138","337","0.3","0.9","0.004318","6.1","unknown",,
"7622210693280","539","55","31","0.28","6.5","e","32","4"
"3166353931402","1415.9","0.7","5.9","0.67","8.6","b","2","3"
"0065302000295","127.272727272727",,"1.81818181818182","0.818181818181818","25.4545454545455","a","-2",
"3017760038379","488","46","23","0.3","7","e","22","4"
"0855469006557","1500",,"21.4285714285714","1.51785714285714","7.14285714285714","d","17","4"
"20118761","760","4.6","77.1","0.7","8.3","c","6","3"
"8809625680756","25",,,"0.0367647058823529","5.29411764705882","unknown",,
"6001275000003","378.226577437858","1.5","7.9","0.0125","13.1","a","-5","1"
"20955427","312.5","7","19","0.1","22","not-applicable",,"4"
"9300682060929","481.813836259342","52.0454545454545","23.4090909090909","0.659090909090909","8.40909090909091","unknown",,"4"
"8801052435602","166.666666666667","33.3333333333333",,,,"unknown",,
"6974800842075","12.8",,,"0.0225",,"unknown",,"4"
"7891143017405","240",,"20",,"9.33333333333333","unknown",,
"7318690034308","913.599426386232","1","7",,"9.5","a","-7",
"6001205731977","926","4.54545454545455","2.04545454545455","0.755681818181818","8.40909090909091","unknown",,
"7790580109646","540","36","33","0.3025","12","e","27","4"
"4771173208512","459","2.4","22","2.7525","2.8","unknown",,
"7891000426210","380","75","2","0.125","3","d","17","4"
"7048840222896","60","3.6","0.222222222222222",,"11.1111111111111","a","-3","1"
"5449000000996","42","10.6",,,,"e","12","4"
"5011308000703","231.97615566303","43.5294117647059","0.294117647058824","2.97794117647059","0.294117647058824","e","27","4"
"6223002380169","115.882352941176","8.52941176470588","3.47058823529412",,"5.35294117647059","unknown",,
"0051000011510","66.6666666666667","4.16666666666667","0.416666666666667","1.35416666666667","2.5","c","6","4"
"7500533003484","603.17","6.25","53.13","0.625","21.87","a","-7","3"
"8410109055795","478","8.7","33","0.2","8.5","c","5","4"
"7790407031013","483","54","24","0.0425","6.4","e","27","4"
"7701101280645","48","0.2","1.4","817.5","5.5","e","20","3"
"7802220738540","402","35","3.1","0.1016","3.9","unknown",,"4"
"7805000324018","307","3.2","30.4","1.8725","0.6","unknown",,
"7310130007187","322","0.9","1.9",,"7.7","a","-4","1"
"5900783008680","109","22","0.1","2.36","1.7","d","16","4"
"8015854021288","425","27.200000762939","21.10000038147","0.87999999523163","6.8000001907349","e","19","4"
"3560071240394","235","1.2","13","0.98","19","a","-3","4"
"5051277917565","469","22.7","20.2","0.5","7.4","d","18","4"
"8480000674166","547","55","33","0.13","4.4","e","28","4"
"7311800389701","260","6.2","4","0.0015","11","a","-2",
"6004923003708","29.4","7","0.1",,"0.1","unknown",,
"5449000107787",,,,"3",,"a","14",
"4056489787600","4","0.5",,"0.01",,"c","4","4"
"4803925033551","30","6.79310344827586",,,,"e","11","4"
"8007290334770","354","2.5","1.5","0.03","7.5","b","1","4"
"4792190120588","635.6","3.5","50.6","0.00135","24.9","unknown",,
"0066721028167","450","5","20","2.125","5","d","15",
"5201083352054","48","6","1.3","0.1075","3.1","a",,"4"
"6223001752837","104","0.6","2.9","0.55","2.5","unknown",,
"5908230524592","532","1.3","45","3.1","27","e","31","4"
"5201127030245","525","51.5","30.5","0.01","4.4","e","27",
"7350042719716","23","5.6",,"0.116",,"c","6","4"
"5201054004906","92","3","4","1","11","c","3",
"9300605107632","501.912045889101",,"27",,"5","unknown",,"4"
"7798136870743","66.8421052631579","6.84210526315789","2.52631578947368","0.15","4.84210526315789","b","1","4"
"0857273008666","350",,,"0.275","90","not-applicable",,
"4006040104384","380","95",,,,"e","19",
"7894900087123","16.5","2.5",,"25","0.6","e","23",
"5999571050611","52","8.5","0.7","0.0875","2.4","unknown",,
"8850329315512","113","17.3","1.5","0.18","3","c","6",
"7501058620101","1",,,,"0.2","unknown",,"1"
"8850545777552","63.81","7",,"26.5","13","e","22","3"
"8801118005381","157.142857142857","1.42857142857143","1.75510204081633","0.846938775510204","3.6734693877551","unknown",,
"7898955705049","48","0.5","4",,"1.5","unknown",,"1"
"5000171010254","155",,"7","1.016","23","a",,"3"
"8801155000158","192","0.5","22","0.6125","16","c","9",
"4056489940203","398","7.7","12.1","0.05","12.9","a","-1","4"
"7622200002290","520","52","29","0.01","5.5","e","26","4"
"8480000512123","288","2.6","29","0.9","4.1","d","16","4"
"40084107","561","52.3","34.9","0.32","8.4","e","32","4"
"8801007921938","23","2","0.5","1.8","1.6","unknown",,
"20981587","267","0.5","23","1.8675","14","e","20","4"
"8719881998253","388","4","17.4","0.00135","35.2","not-applicable",,
"4979313250524","347",,"0.3","0.7","87.6","not-applicable",,"4"
"20429959","828",,"92",,,"b","2","2"
"9421017211066","204.713608778784","0.434782608695652","8.69565217391304","0.489130434782607","11.7391304347826","unknown",,
"6922577727422","67.3698",,"3.9","175","3.3","e","20",
"3760049794373","252","1.9","5.1","0.99","10","a","-1","4"
"7790127780987",,,,"89",,"e","20","4"
"8410376026979","462","21","18","0.7","7.5","d","11","4"
"4056489216629","63.5","2","1","0.0975","8.5","b","1","4"
"5900531000508","243","3","23","0.6875","6","d","14","4"
"0034000442959","531","52","29","0.76","10","e","34","4"
"6221078842253","72",,"2",,"4.59999990463257","unknown",,
"8426944000319","560",,"37",,"4.6","unknown",,
"7802900003296","94.1935483870968","6.6","2.3",,"6.8","a",,"4"
"7613038954226","566","43.2","37.9","0.01","6.2","e","25","4"
"7891000366059","320","55","8.00000011920929",,"6.99999988079071","unknown",,
"7311043011391","222","1.8","12","0.7875","10","b","2",
"6221033177239","530","4.3","55","1.7","0.5","e","24",
"7804622380587","831",,"92",,,"unknown",,"2"
"5000159386821","209","21.2","10.4","0.11","3.9","d","12","4"
"9310434005993","386.23326959847","66.4","4","0.01","4","unknown",,"4"
"4056489346074","32",,"0.1","0.5","0.8","b","2","3"
"8852021220019","109.090909090909",,,"0.727272727272727","25.4545454545455","a","-3","3"
"5900020022769","413.2409177169","24.9","9.3","0.835","5.8","d","12","4"
"4604248019662","130",,,,"0.5","unknown",,
"8410010802006","821",,"91.2",,,"b",,"2"
"8801045525136","255",,"9","1.3","5","c","7",
"20353889","375","11.2","10.6","0.07","10.8","a",,"3"
"6009710899649","369.9808794828","20.3333333333333","1.33333333333333","0.358333333333333","11.6666666666667","c","7","4"
"3073780902366","1540","0.01","23","1.7","22","d","14","3"
"7802200400023","14","1.2",,"5",,"e","20","4"
"3560070401826","370","3.8","5.6","0.92","14","a","-1","4"
"7801875061010","0.8","0.2",,,,"unknown",,
"3017760002707","465","32","18","0.78","6.4","e","24","4"
"0041789001918","76.5","0.2","3.6","0.80264","1.7","unknown",,"4"
"9300652014457","355","2.9","1.3","0.6725","12.4","a","-3","3"
"0735051016372","105","22.3",,"2.04216",,"d","15","4"
"8714100783498","337","5.6","26","42.8","4.7","unknown",,"4"
"7501013104493","44.8","11.2",,"0.004",,"d","7","1"
"8008698009024","409","26","19","0.81","4.8","d","18","4"
"7802575226334","18","3.2","0.1","0.0775","0.2","unknown",,"4"
"7501020514537","173","4","9","1.524","19","c","8","4"
"7802910005051","360.606060606061",,"30","0.984848484848485","22.1212121212121","unknown",,
"7394376619267","68","5.9","2.6","0.11","1.1","e","10","4"
"8994963002824","444.285714285714","2.85714285714286","14.2857142857143","4.91785714285714","9.42857142857143","unknown",,"4"
"3092718637699","338","81",,,,"unknown",,"4"
"7622210987464","495","36","22","0.38","5.5","e","25","4"
"0055577105221","418.604651162791","20.4081632653061","4.08163265306122","1.1734693877551","10.2040816326531","d","13","4"
"20755270","330","53.2","5.6","0.1","2.5","d","11","4"
"8480000837899","388","2.9","5.7","0.2","17.7","a","-8","4"
"5712870771038","363","1","6.5",,"13","a","-5",
"8000500273296","603","39.9","42.7","0.15","8.2","e","28","4"
"0025293001503","35",,"3","0.375","1","c","3","4"
"5202646001747","369","8","1","1.5","8","d","12",
"9555480002774","500","20","25","0.25","10","e","22","4"
"8997240600102","63","3","3.2","0.45","0.6","unknown",,
"7070622010490","51","10.1000003814697","0.100000001490116",,"0.300000011920929","unknown",,
"7801505231974","400",,,,,"unknown",,
"8715700017006","102","22.2","0.1","1.8","1.2","d","13","3"
"7622300344757","535","47","30","0.29","5.6","e","30","4"
"5060088709269","460","25","21","0.63","19","not-applicable",,"4"
"9416050901685","407.5","23.5","26.5","0.475","7.75","e","19","4"
"7350054795630","389","45.7","12.3","0.2","6.6","d","13","4"
"3155250364772","566",,"63","0.3",,"c","9","4"
"8906169490848","330","70","0.1",,"1.9","unknown",,"1"
"9100000742533","54","7.8","1.8","0.1","1.7","d","9","4"
"0854837006533","321.428571428571",,"21.4285714285714","3.57142857142857","28.5714285714286","unknown",,
"4305615852379","301","2.3","4.3","0.99","9.1","c","4","4"
"8411547001085",,,,"0.0012",,"a",,
"4601347009464","350",,"3",,"10","unknown",,
"8076809576598","194","3.4","16","1.65","1.9","c","10","4"
"6904007601786","63.58",,"3.2","0.11684","2.5","unknown",,"4"
"5060198643583","232.444444444444","1.6","8.4","1.0825","8.8","c","6","3"
"8901030735097","224.528301886792","22.4528301886792","12.4528301886792","0.14622641509434","3.77358490566038","d","16",
"8901719117213","496","28.9","21.4",,"6.3","unknown",,
"0073731004159","285.714285714286","4.08163265306122","6.12244897959184","2.09183673469388","8.16326530612245","d","16","4"
"6917878039404","91.3","10","2.5","0.00016764","1.7","unknown",,"4"
"4335619096448","69","7.5","1.8","0.23","3.5","b","2","4"
"5202535179175","480","16.8888888888889","22","0.0222222222222222","10.4444444444444","c","7",
"6004201005004","67","8.60000038146973","1",,"1.79999995231628","unknown",,
"5201156851552","43","11",,,,"unknown",,
"3270190025337","47","4.8","1.6","0.1","3.3","b","-1","1"
"4549414087192","347","74.1","1.3",,"8.6","unknown",,"1"
"9555046900544","30.4","2.6","0.4","1.535","1.4","unknown",,"4"
"8480000336408","488","3.1","22","0.5","8.2","c","4","3"
"7891095028344","350","1.5","7.3",,"14","unknown",,"1"
"5601009230013","49","5.3","1.6","0.00025","3.4","b","1","1"
"7896022205164","429","3.3","11","1.27","13","d","15","4"
"5740200001012","431",,"41.6","0.003","13.2","c","10",
"20582012","1",,,"0.02",,"a",,
"5410188032161","75","2.8","4.9","0.63","1.1","b","1","3"
"7790070035967","232.727272727273",,"5.6969696969697","0.542424242424242","11.2727272727273","unknown",,
"8008698022214","270","4.2","5.3","1.5","4.5","c","6","4"
"78024540","29","2.5","1.5","0.0575","1.4","unknown",,"4"
"8853662056654","281","17","19","4.0325","0.9","e","29","4"
"8009004800496","482","22","22","0.65","7.3","d","15","3"
"20411978","350","3.2","1.2","0.12","12.5","a","-2","1"
"4902494008004","40","9.5",,,,"e","11","4"
"20009847","83","5","0.6","0.85","4.1","b","1","4"
"4750022001429","145","34",,,"0.2","unknown",,
"6009510804782","527.777777777778","0.833333333333333","35","1.31944444444444","7.5","e","20","4"
"4792551010138","358",,,"0.31","0.4","unknown",,
"0058449777007","363.636363636364","16.3636363636364","5.45454545454545","1.04545454545455","16.3636363636364","c","8","4"
"8005110004674","100","2","1",,"2","a","-1","4"
"7790742358509","35","4.8","0.3","0.1225","3","b",,"1"
"8717163800324","573.333333333333","6.2","44",,"26","a","-9","1"
"5900259353276","492","5.1","24","1.6","6.3","d","16","4"
"3174660084513","400","100",,,,"e","20","2"
"7802920005782","46","5","1.3","0.1524","3.1","unknown",,"4"
"5702024008035","98","0.5","3.4","1.1","12","b","2","3"
"5449000214829","26","6.3",,"0.02",,"e","11","4"
"40804071","88","1.3","0.3","1.3","1.3","b","1","3"
"5060925290752","80","1.16","3.4","0.189","7","not-applicable",,"4"
"4901002141738","324","12","6.4","14.6000005","20","unknown",,"4"
"0898999000022","18","4.24",,"0.06",,"b",,"1"
"7802215505027","510","40","26","0.53","6.5","e","29","4"
"2000000233413","500","40","20","0.56666666666668","6.6666666666667","unknown",,
"5052320752782","302","0.705882352941177","0.352941176470588","0.0294117647058824","6.94117647058824","a",,"1"
"4311501650776","180","2.5","1.2","0.93","4.2","a",,"3"
"8594003849626","32","8","0.5","0.05","0.5","d","8","4"
"3560071525521","577","16","44",,"20","not-applicable",,"4"
"5059319020822","470","22","21","0.84","7.4","d","18","3"
"5000436426356","12.5","4","0.2","0.0875","1.4","a","-4","1"
"9341650001599","42","0.92","2","0.125","0.52","c","4","4"
"4770135205163","27",,,,"0.8","unknown",,
"8720182556738","144","2","10","4.9","7.6","e","20","3"
"4335619097575","509",,"31.27","0.01","18","unknown",,"4"
"5056784907474","2",,"0.01","0.14","0.01","c","4","4"
"5449000214799","1",,,"0.03",,"c","4","4"
"7311070336160","263","4.7","3.6","1.3","8.9","c","6","4"
"4067796017427","72","1.1","4.5","0.0002","0.8","c","4","4"
"8801069171067","86.8421052631579","10.5263157894737","2.73684210526316","0.105263157894737","2.63157894736842","e","14",
"8901063029316","500","37.3","21.7","0.49","5","e","29","4"
"8857072000771","30",,"2","2.25","0.5","d","12",
"5449000147417","39","7",,"0.126",,"e","12","4"
"6033000680389","162","10.7","2.3","0.39375","5","unknown",,
"7891079001028","447.058823529412",,"18.8235294117647","4.2","11.5294117647059","unknown",,
"0039978011732","466.666666666667","20","20","0.583333333333333","10","e","19","4"
"9342866000482","3",,,,,"c","4","4"
"20173401","72.9","10","1","0.185","1.7","a","-3","3"
"0066581001058","666.666666666667","6.66666666666667","53.3333333333333",,"26.6666666666667","a","-7","1"
"6291003000584","462","13.9","26.7",,"6.9","unknown",,
"5000328024240","409.52380952381","0.952380952380952","5.71428571428571","1.33333333333333","8.57142857142857","c","10","4"
"8410076350213","39","4.1","0.5","1.32","1.5","c","5","4"
"7310619135707",,,,"50",,"unknown",,
"4056489100553","56","13","0.5","0.01","0.5","a","-2","1"
"8904063230010","571.42857142857","2.8571428571429","40","2","11.428571428571","e","24",
"6416453113206","174",,"0.49",,,"not-applicable",,"4"
"13400057","530","3.2","31","2","19","d","15","4"
"8801121768457","50","1","2.6","0.175","4.75","unknown",,
"4058172989285","3","0.5","0.5","0.93","0.5","c","4","3"
"8888196906311",,,,"0.02",,"b",,"4"
"3472860004011","517","21","26","0.35","6.8","e","22","4"
"5000232192202","217","0.1","21.3","0.65","19.7","b","2","3"
"7044610876351","4","0.8","0.5",,"0.5","c","5","4"
"9556121000234","532","8.4","30.4","1.62","8.4","e","26","4"
"9556174814147","400","1.81818181818182","10.9090909090909",,"9.09090909090909","unknown",,
"8850329047727","63.6363636363636","3.63636363636364","3.18181818181818","0.113636363636364","3.63636363636364","b","1",
"6001224007503","238.136624332364",,"17.6363636363636","1.04090909090909","18.3636363636364","c","3",
"8710912525097","225",,"11.3",,"31","unknown",,
"7700304273621","90.4761904761905",,"0.476190476190476","0.726190476190476","19.047619047619","unknown",,
"0190569102601","72","4","0.8","0.64","1.6","unknown",,"3"
"7071688003556","473","1.4","25","1.5","5.7","d","15","4"
"8809274514549","90","10","2",,"3","unknown",,
"7501040001161","97","1","2.2","2","14.1","c","4","4"
"8001010076568","195","43",,"0.05","0.5","not-applicable",,"4"
"20005825","535","56.6","30.2","0.25","9.6","e","32",
"8801117687502","550",,"30",,"10","unknown",,
"8076809542005","468","21","19.5","0.7","7.8","d","13","4"
"7622210664181","379","80","2.7","0.48","4.6","unknown",,"4"
"7700304398812","616.666666666667","3.67","50","0.6075","25.6666666666667","b","2",
"5900020044891","393","23.2","5.4","0.46","8.7","c","8","4"
"90435775","45","11",,"0.1",,"e","12",
"0058449154006","394.736842105263",,"7.8947368421053",,"15.789473684211","unknown",,
"6111028001222","379.518072289157","3.01204819277108","31.3253012048193","3.31325301204819","13.2530120481928","e","25",
"7894904271566","690",,,,,"unknown",,"2"
"54492790","43","10.7",,,,"unknown",,"4"
"3019081241582","233",,"17","1.0825","20","d","11","3"
"7023539701562","261","3.6","21","1","13","d","12",
"94314212","535.372848948374","42.2","33.4","0.12","13.2","e","26","4"
"8480000180186","98.75","0.5","1.2","1.1","21","a","-1","3"
"6009510805963","603","4.8","52","0.75","26","unknown",,
"0687456225432","458.333333333333","29.1666666666667","18.75","0.104166666666667","4.16666666666667","d","17","4"
"3161710000128","333","0.5","30","1.4","15","d","14","3"
"0068100084245","600","6.66666666666667","53.3333333333333","1.08333333333333","20","c","7","4"
"4068706299704","25","4.3","0.5","0.4925","1.2","a","-2","3"
"9310072014753","307.400459372031","1.68067226890756","9.2436974789916","1.0609243697479","11.7647058823529","c","6","3"
"20431938","278","0.2","23.8","0.905","6.8","c","6","3"
"0028400183826","464.285714285714","7.14285714285714","17.8571428571429","1.20535714285714","7.14285714285714","d","16","4"
"5908260251970","18",,,,,"unknown",,
"7612100909591","547","50.1","32.4","0.2","3.7","e","18","4"
"19010854","5",,"0.1","0.0003",,"unknown",,"1"
